Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
United States;USA;16381300000;15952200000;17802100000;18640200000;20333700000;23233400000;27791300000;28818800000;35437800000;38498300000;42389000000;48342000000;58862000000;73199000000;1.10875E+11;1.0588E+11;1.32498E+11;1.60411E+11;1.86045E+11;2.22228E+11;2.56984E+11;2.73352E+11;2.54884E+11;2.69878E+11;3.46364E+11;3.52463E+11;3.82295E+11;4.24442E+11;4.59542E+11;4.92922E+11;5.16987E+11;5.08363E+11;5.53923E+11;6.03438E+11;6.89215E+11;7.70852E+11;8.22025E+11;8.9902E+11;9.44353E+11;1.05944E+12;1.2593E+12;1.17918E+12;1.20023E+12;1.30305E+12;1.52568E+12;1.73271E+12;1.91808E+12;2.0204E+12;2.16949E+12;1.6053E+12;1.96918E+12;2.26542E+12;
Upper middle income;UMC;21177468432;20475764991;20227752436;21340273252;23690251999;25089447257;27425727862;28874716978;31458207282;33950970293;38620132434;42589977931;48784691991;67158555606;1.08308E+11;1.25076E+11;1.26017E+11;1.42828E+11;1.64791E+11;1.95388E+11;2.65441E+11;2.8985E+11;2.4651E+11;2.32398E+11;2.43639E+11;2.46151E+11;2.50378E+11;2.71268E+11;3.20354E+11;3.53831E+11;3.78763E+11;4.2408E+11;4.8781E+11;5.49334E+11;6.14811E+11;7.34032E+11;7.94343E+11;8.51584E+11;8.04678E+11;8.00031E+11;9.70868E+11;9.79258E+11;1.04585E+12;1.26335E+12;1.64774E+12;1.95789E+12;2.33509E+12;2.83024E+12;3.43441E+12;2.7127E+12;3.55711E+12;4.39466E+12;
Uruguay;URY;217540000;210930000;230480000;176900000;198370000;150750000;164240000;171410000;157380000;197320000;230920000;228890000;211590000;284820000;486680000;556470000;587180000;729940000;757300000;1206300000;1680000000;1641000000;1110000000;788000000;777000000;708000000;870000000;1142000000;1157000000;1202000000;1343000000;1637000000;2045000000;2325000000;2786000000;2867000000;3323000000;3727000000;3811000000;3357000000;3466000000;3061000000;1964000000;2190000000;3114000000;3879000000;4806057000;5627663000;9069362000;6906726000;8621758000;10726378000;
Uzbekistan;UZB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2605000000;2750000000;4710000000;4185000000;3290000000;3110000000;2697000000;2814000000;2425000000;2662000000;3392000000;3666000000;4380000000;6339787000;9277024000;9023015000;8689482600;9952875300;
Vanuatu;VUT;6640670;7246700;6236280;6054700;6745390;7209940;8190270;9631820;10116400;11194400;12979200;18314600;29094900;35630600;49688000;39771600;33903700;39656400;51436400;61629700;73000000;58000000;60000000;64000000;69000000;70000000;58000000;70000000;70000000;71000000;96000000;83000000;82000000;78000000;89000000;95000000;98000000;94000000;93000000;98000000;87000000;90000000;89687000;105000000;127972000;149160605.8;217273675.6;229439000;313571000;294100000;285064000;294468951.9;
Venezuela, RB;VEN;1188360000;1197310000;1304010000;1238120000;1249350000;1420520000;1306880000;1445050000;1665460000;1719570000;1869040000;2102850000;2462640000;2812440000;4148050000;6000060000;7662860000;10938000000;11767400000;10670000000;11827000000;13106000000;12944000000;6419000000;7774000000;8106000000;8504000000;9659000000;12726000000;7803000000;7335000000;11147000000;14065000000;12510000000;9187000000;12649000000;9880000000;14606000000;15817000000;14064000000;16213000000;18323000000;12963000000;9256000000;16679300000;24027300000;33616000000;46096600000;49602300000;40596600000;39600000000;47600000000;
Vietnam;VNM;240000000;255000000;154000000;167000000;174000000;208000000;286000000;365000000;316000000;453000000;373000000;594000000;692000000;616000000;321000000;1102000000;1171000000;1372000000;1485000000;1599000000;1314000000;1382000000;1472000000;1526000000;1745000000;1857000000;2155000000;2455000000;2756000000;2565000000;2752405000;2338100000;2540750000;3532000000;5825800000;8155400000;11144000000;11592000000;11500000000;11742000000;15638000000;16218000000;19746000000;25255800000;31968800000;36761000000;45014514773;62682228000;80713548000;69948810000;84838552826;1.0675E+11;
Virgin Islands (U.S.);VIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
West Bank and Gaza;WBG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;WLD;1.30016E+11;1.35046E+11;1.42473E+11;1.55191E+11;1.73984E+11;1.89241E+11;2.08122E+11;2.17921E+11;2.41573E+11;2.74822E+11;3.154E+11;3.51667E+11;4.14617E+11;5.70972E+11;8.3345E+11;8.70529E+11;9.83721E+11;1.12581E+12;1.30718E+12;1.6388E+12;2.00947E+12;1.99429E+12;1.86283E+12;1.8068E+12;1.93381E+12;1.94993E+12;2.13852E+12;2.51092E+12;2.88712E+12;3.12284E+12;3.55025E+12;3.66108E+12;3.91386E+12;3.86787E+12;4.3914E+12;5.22593E+12;5.4947E+12;5.68523E+12;5.63123E+12;5.85051E+12;6.65863E+12;6.40974E+12;6.66081E+12;7.77552E+12;9.47256E+12;1.07706E+13;1.2348E+13;1.42227E+13;1.64315E+13;1.26407E+13;1.53259E+13;1.82407E+13;
Yemen, Rep.;YEM;233000000;251000000;256000000;293000000;318000000;320000000;312000000;245000000;223000000;254000000;233000000;190000000;229000000;294000000;609000000;617000000;825000000;1584000000;1859000000;2417000000;3380000000;3177000000;3120000000;3101000000;3099000000;2761000000;1632000000;1362000000;2088000000;1610000000;1571000000;2025000000;2587000000;2821000000;2087000000;1582000000;2038000000;2014000000;2167000000;2008000000;2324000000;2466000000;2921000000;3675000000;3986086000;5377719956;6073674000;8510708000;10546160000;9184847000;9211994564;8200000000;
Zambia;ZMB;210000000;228000000;175000000;164000000;219380000;298662000;344568000;439586000;457268000;436548000;477190000;555590000;565243000;533126000;787353000;929054000;673594000;671017000;617754000;748873000;1339000000;1261000000;1201000000;851000000;730000000;654000000;648000000;816000000;835000000;906000000;1220000000;818000000;795000000;809000000;594000000;700000000;835000000;819000000;1100000000;822000000;887957000;1081842000;1102478000;1573600000;2152072000;2558010000;3074261000;4006980000;5060483000;3792643000;5320834000;7169508673;
Zimbabwe;ZWE;252000000;257000000;244000000;230000000;348751000;385756000;272895000;301231000;333431000;321195000;378350000;456160000;477927000;606299000;864695000;931713000;703459000;710489000;685429000;929623000;1448000000;1696000000;1639000000;1205000000;1098000000;1031000000;1132000000;1205000000;1301000000;1623000000;1847000000;2055000000;2203000000;1819000000;2241000000;2660000000;2803000000;3092000000;2701000000;2126000000;1863000000;1715000000;1751000000;1710000000;2203776000;2350000000;2300000000;2550000000;2950000000;2900000000;3800000000;4400000000;
