Country Name;Country Code;1960;1961;1962;1963;1964;1965;1966;1967;1968;1969;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012
Turkey;TUR;320730000;346740000;381200000;368090000;410770000;463740000;490500000;522330000;496370000;536830000;588480000;676600000;884970000;1317000000;1532180000;1401080000;1960210000;1752900000;2288160000;2261200000;2910000000;4703000000;5746000000;5728000000;7134000000;7958000000;7457000000;10190000000;11662000000;11625000000;12959000000;13594000000;14716000000;15343000000;18106000000;21637000000;23224000000;26261000000;26974000000;26588000000;27775000000;31334000000;36059000000;47253000000;63167000000;73476000000;85535000000;1.07272E+11;1.32027E+11;1.02143E+11;1.13883E+11;1.34972E+11;
Turkmenistan;TKM;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2145000000;1880000000;1695000000;1000000000;590000000;1187000000;2506000000;2700000000;2850000000;3632000000;3870000000;4944000000;7156000000;8932100000;11944700000;5000000000;6500000000;11000000000;
Turks and Caicos Islands;TCA;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Tuvalu;TUV;;;;;;;;;;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;150000;176000;170000;150000;290000;164000;27000;121000;159000;114000;10000;16000;137000;95000;134000;62631.44631;51000;92000;200000;300000;300000;300000;
Uganda;UGA;129000000;135000000;134000000;176000000;213000000;206000000;217000000;219000000;216000000;233000000;282000000;260000000;283000000;291000000;315000000;257000000;364000000;588000000;348000000;435189000;345000000;243000000;349000000;372000000;399000000;387000000;436000000;319000000;271000000;274000000;152000000;200000000;142000000;179000000;409000000;460000000;587000000;555000000;501000000;519000000;402824000;450527000;467380000;531600000;653542000;812810000;962193000;1336668000;1724295000;1567614000;1618603000;2200000000;
Ukraine;UKR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10305000000;13128000000;14401000000;14232000000;12637000000;11582000000;14573000000;16265000000;17957100000;23066800000;32666100000;34228400000;38368000000;49296100000;66954400000;39782000000;51478000000;68460000000;
United Arab Emirates;ARE;2000000;2000000;10000000;35000000;125000000;190000000;241290000;261660000;334530000;407400000;523321000;870843000;1157280000;1806790000;6413580000;7261820000;9535490000;9635740000;9125790000;13652100000;21970000000;22380000000;18780000000;16900000000;16500000000;16780000000;10640000000;12380000000;12040000000;17596000000;23544000000;24436000000;24756000000;25619722000;26402615000;28363934000;37333697000;40422704000;33837168000;36473792000;49835262000;48413887000;52163000000;67135000000;90997000000;1.17287E+11;1.45587E+11;1.7863E+11;2.39213E+11;1.85E+11;2.2E+11;2.85E+11;
United Kingdom;GBR;10609200000;11074000000;11373600000;12258400000;12880000000;13809600000;14770000000;14493200000;15460800000;17644800000;19430400000;22098200000;23984700000;29637300000;38196600000;43422900000;45355500000;55859900000;67886600000;86396900000;1.10134E+11;1.02244E+11;96984000000;91619000000;93881000000;1.01252E+11;1.07093E+11;1.31257E+11;1.45165E+11;1.52345E+11;1.85172E+11;1.84964E+11;1.90003E+11;1.81381E+11;2.05079E+11;2.37953E+11;2.58527E+11;2.80406E+11;2.73949E+11;2.72167E+11;2.85425E+11;2.72715E+11;2.80195E+11;3.05627E+11;3.47493E+11;3.84477E+11;4.48653E+11;4.39091E+11;4.5977E+11;3.52888E+11;4.05695E+11;4.73323E+11;
United States;USA;20601000000;21037000000;21714000000;23387000000;26650000000;27530000000;30434000000;31640000000;34667000000;38032000000;43241000000;44156000000;49783000000;71404000000;99437000000;1.08856E+11;1.16794E+11;1.23182E+11;1.45847E+11;1.86363E+11;2.25566E+11;2.38715E+11;2.16442E+11;2.05639E+11;2.23976E+11;2.18815E+11;2.27158E+11;2.54122E+11;3.22427E+11;3.63812E+11;3.93592E+11;4.2173E+11;4.48163E+11;4.64773E+11;5.12627E+11;5.84743E+11;6.25073E+11;6.89182E+11;6.82138E+11;6.95797E+11;7.81918E+11;7.291E+11;6.93103E+11;7.24771E+11;8.14875E+11;9.01082E+11;1.02597E+12;1.1482E+12;1.28744E+12;1.05604E+12;1.27826E+12;1.48065E+12;
Upper middle income;UMC;20381352149;20208189872;20917735909;23048294241;25722521611;27229839771;28785994102;31020819050;32760906569;36536064229;39857130080;42822310167;47450484917;68566628697;1.13724E+11;1.0961E+11;1.2184E+11;1.40726E+11;1.5613E+11;2.0881E+11;2.76225E+11;2.79511E+11;2.71807E+11;2.76229E+11;2.93598E+11;2.85449E+11;2.55902E+11;3.04805E+11;3.44785E+11;3.80686E+11;4.16608E+11;4.33205E+11;4.69934E+11;4.98661E+11;5.92057E+11;7.16372E+11;7.74429E+11;8.40112E+11;7.9306E+11;8.48763E+11;1.06088E+12;1.04184E+12;1.1308E+12;1.38295E+12;1.79095E+12;2.24555E+12;2.76206E+12;3.30943E+12;3.99232E+12;3.07255E+12;3.95646E+12;4.83165E+12;
Uruguay;URY;129400000;174720000;153430000;165210000;178940000;191170000;185840000;158670000;179160000;200340000;232710000;205690000;214080000;321510000;382180000;383850000;546480000;607520000;686050000;788130000;1059000000;1215000000;1023000000;1045000000;934000000;909000000;1088000000;1189000000;1405000000;1598000000;1693000000;1605000000;1703000000;1645000000;1913000000;2106000000;2397000000;2726000000;2771000000;2237000000;2295000000;2060000000;1861000000;2206000000;2931000000;3421893000;3989322000;4517552000;5941896000;5404763000;6724870000;7982905000;
Uzbekistan;UZB;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2550000000;3430000000;4210000000;4025000000;3530000000;3235000000;2817000000;2708000000;2513000000;3189000000;4280000000;4749000000;5617000000;8029000000;10300000000;10735000000;11695013200;13253990400;
Vanuatu;VUT;4778030;4727900;5521080;6454630;9032470;9129390;10380400;11842000;11621500;10612000;11502700;12756000;14788200;21047300;30616200;11541100;16653400;31960500;36877100;41550200;35000000;32000000;22000000;29000000;44000000;30000000;17000000;17000000;19000000;22000000;19000000;18000000;24000000;23000000;25000000;28000000;30000000;35000000;34000000;26000000;26000000;20000000;20000000;27000000;37275000;37751219.45;48777637.08;49842000;56717000;56693000;49003000;65544755.62;
Venezuela, RB;VEN;2304810000;2225190000;2342320000;2342910000;2472320000;2455280000;2372580000;3077300000;2778880000;3082700000;3168990000;3124320000;3165980000;3297710000;11153100000;8799770000;9299180000;9550840000;9187420000;14317100000;19221000000;20980000000;16590000000;13937000000;15997000000;14438000000;8660000000;10577000000;10244000000;13310000000;17497000000;15155000000;14185000000;14686000000;16089000000;18457000000;23060000000;23871000000;17707000000;20963000000;33529000000;26667000000;26781000000;27230000000;39668000000;55716000000;65578000000;69980000000;95021000000;57603000000;65745000000;92602000000;
Vietnam;VNM;86000000;71000000;33000000;45000000;28000000;21000000;15000000;11000000;8000000;8000000;8000000;8000000;13000000;58000000;25000000;229000000;402000000;594000000;648000000;587000000;338000000;401000000;526000000;616000000;649000000;698000000;789000000;854000000;1038000000;1946000000;2404039000;2087100000;2580680000;2985200000;4054300000;5449000000;7255000000;9185000000;9361000000;11541000000;14483000000;15029000000;16706000000;20149300000;26485000000;32442000000;39826200000;48561000000;62685000000;57096330000;72236665535;96905673959;
Virgin Islands (U.S.);VIR;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
West Bank and Gaza;WBG;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
World;WLD;1.23625E+11;1.28933E+11;1.34754E+11;1.47938E+11;1.6634E+11;1.80456E+11;1.9753E+11;2.07408E+11;2.30692E+11;2.64294E+11;3.03628E+11;3.39985E+11;4.0293E+11;5.59434E+11;8.17543E+11;8.46986E+11;9.59203E+11;1.08887E+12;1.2637E+12;1.6103E+12;1.97322E+12;1.94099E+12;1.80026E+12;1.75531E+12;1.86858E+12;1.88939E+12;2.06969E+12;2.44177E+12;2.79759E+12;3.0347E+12;3.47319E+12;3.5529E+12;3.80398E+12;3.81599E+12;4.33242E+12;5.17097E+12;5.41011E+12;5.59815E+12;5.50838E+12;5.71248E+12;6.45635E+12;6.19047E+12;6.49219E+12;7.58619E+12;9.21881E+12;1.04955E+13;1.21207E+13;1.40134E+13;1.6133E+13;1.25319E+13;1.5228E+13;1.8207E+13;
Yemen, Rep.;YEM;181000000;195000000;192000000;201000000;212000000;192000000;193000000;141000000;114000000;138000000;138000000;100000000;100000000;108000000;241000000;183000000;185000000;192000000;200000000;481000000;800000000;654000000;834000000;701000000;661000000;592000000;409000000;440000000;568000000;620000000;692000000;659000000;619000000;611000000;934000000;1945000000;2675000000;2504000000;1496000000;2440000000;4079000000;3374000000;3336347422;3732857000;4072487000;5607666000;6654084000;6298943000;7583784000;6258955000;8400000000;11700000000;
Zambia;ZMB;362000000;335000000;335000000;361000000;469980000;526680000;691054000;654220000;758800000;1072820000;1001000000;1226120000;758482000;1144250000;1406610000;810243000;1069870000;896327000;856009000;1373370000;1298000000;1079000000;1024000000;836000000;652000000;784000000;517000000;873000000;1179000000;1347000000;1309000000;1083000000;756000000;826000000;927000000;1040000000;1037000000;915000000;1032000000;1063000000;892362000;987411000;956349000;980445000;1575627000;1809763000;3770370000;4617454000;5098688000;4312055000;7200267000;8835597929;
Zimbabwe;ZWE;173000000;200000000;204000000;210000000;384860000;451920000;280000000;272160000;262920000;324660000;370440000;403962000;515288000;687978000;863074000;931915000;890942000;876978000;887734000;1053350000;1414000000;1407000000;1275000000;1135000000;1155000000;1112000000;1302000000;1427000000;1642000000;1541000000;1726000000;1532000000;1445000000;1567000000;1884000000;2118000000;2406000000;2541000000;2111000000;1887000000;1925000000;1207000000;2012000000;1670000000;1887000000;1850000000;2000000000;2400000000;2200000000;2268898000;2500000000;3500000000;
